login	uid	docid	jud	cjud
assessor191	191	3471	0	0
assessor388	388	3471	0	0
assessor455	455	3472	0	0
assessor365	365	3472	0	0
assessor95	95	3472	0	0
assessor114	114	3472	0	0
assessor115	115	3472	1	0
assessor184	184	3473	1	1
assessor50	50	3473	1	1
assessor465	465	3473	1	1
assessor581	581	3473	0	1
assessor155	155	3473	1	1
assessor366	366	3474	0	0
assessor97	97	3474	0	0
assessor385	385	3474	1	0
assessor105	105	3474	0	0
assessor447	447	3474	0	0
assessor37	37	3475	0	0
assessor231	231	3475	0	0
assessor493	493	3475	0	0
assessor15	15	3475	0	0
assessor274	274	3475	1	0
assessor508	508	3476	1	0
assessor69	69	3476	0	0
assessor439	439	3476	0	0
assessor136	136	3476	1	0
assessor585	585	3476	0	0
assessor500	500	3477	0	0
assessor125	125	3477	0	0
assessor59	59	3477	0	0
assessor75	75	3477	0	0
assessor379	379	3477	0	0
assessor469	469	3478	0	0
assessor381	381	3478	0	0
assessor55	55	3478	0	0
assessor125	125	3478	0	0
assessor269	269	3478	0	0
assessor182	182	3479	0	0
assessor454	454	3479	1	0
assessor382	382	3479	0	0
assessor380	380	3479	0	0
assessor168	168	3479	0	0
assessor207	207	3480	0	0
assessor467	467	3480	0	0
assessor344	344	3480	0	0
assessor478	478	3480	0	0
assessor16	16	3480	0	0
assessor504	504	3481	0	0
assessor308	308	3481	0	0
assessor168	168	3481	0	0
assessor311	311	3481	0	0
assessor84	84	3481	0	0
assessor241	241	3482	0	0
assessor287	287	3482	1	0
assessor523	523	3482	1	0
assessor122	122	3482	0	0
assessor559	559	3482	1	0
assessor238	238	3483	0	0
assessor105	105	3483	0	0
assessor436	436	3483	0	0
assessor261	261	3483	0	0
assessor148	148	3483	0	0
assessor322	322	3484	0	0
assessor518	518	3484	0	0
assessor193	193	3484	0	0
assessor474	474	3484	1	0
assessor446	446	3484	0	0
assessor328	328	3485	0	0
assessor24	24	3485	1	0
assessor360	360	3485	0	0
assessor62	62	3485	0	0
assessor278	278	3485	1	0
assessor346	346	3486	0	0
assessor182	182	3486	0	0
assessor564	564	3486	0	0
assessor469	469	3486	0	0
assessor59	59	3486	0	0
assessor311	311	3487	0	0
assessor174	174	3487	0	0
assessor121	121	3487	0	0
assessor15	15	3487	0	0
assessor462	462	3487	0	0
assessor157	157	3488	0	0
assessor365	365	3488	0	0
assessor418	418	3488	0	0
assessor276	276	3488	0	0
assessor273	273	3488	0	0
assessor146	146	3489	1	0
assessor518	518	3489	1	0
assessor243	243	3489	0	0
assessor559	559	3489	0	0
assessor239	239	3489	0	0
assessor317	317	3490	1	0
assessor76	76	3490	0	0
assessor324	324	3490	0	0
assessor525	525	3490	0	0
assessor439	439	3490	1	0
assessor36	36	3491	0	0
assessor483	483	3491	0	0
assessor238	238	3491	0	0
assessor28	28	3491	0	0
assessor183	183	3491	1	0
assessor193	193	3492	0	0
assessor368	368	3492	0	0
assessor265	265	3492	0	0
assessor136	136	3492	0	0
assessor46	46	3492	0	0
assessor104	104	3493	1	1
assessor241	241	3493	1	1
assessor314	314	3493	0	1
assessor424	424	3493	1	1
assessor559	559	3493	1	1
assessor464	464	3494	0	0
assessor94	94	3494	0	0
assessor446	446	3494	0	0
assessor146	146	3494	0	0
assessor527	527	3494	0	0
assessor259	259	3495	0	0
assessor488	488	3495	0	0
assessor50	50	3495	0	0
assessor263	263	3495	0	0
assessor563	563	3495	0	0
assessor124	124	3496	0	0
assessor489	489	3496	0	0
assessor237	237	3496	0	0
assessor213	213	3496	0	0
assessor78	78	3496	0	0
assessor458	458	3497	1	1
assessor459	459	3497	1	1
assessor213	213	3497	1	1
assessor316	316	3497	0	1
assessor480	480	3497	1	1
assessor466	466	3498	0	0
assessor134	134	3498	1	0
assessor81	81	3498	1	0
assessor40	40	3498	1	0
assessor30	30	3498	0	0
assessor146	146	3499	0	0
assessor92	92	3499	0	0
assessor510	510	3499	0	0
assessor458	458	3499	0	0
assessor339	339	3499	0	0
assessor443	443	3500	0	0
assessor266	266	3500	0	0
assessor515	515	3500	0	0
assessor105	105	3500	0	0
assessor17	17	3500	1	0
assessor9	9	3501	0	0
assessor535	535	3501	0	0
assessor77	77	3501	0	0
assessor194	194	3501	0	0
assessor138	138	3501	0	0
assessor491	491	3502	0	0
assessor141	141	3502	1	0
assessor7	7	3502	0	0
assessor50	50	3502	0	0
assessor408	408	3502	0	0
assessor287	287	3503	1	0
assessor504	504	3503	0	0
assessor578	578	3503	0	0
assessor259	259	3503	0	0
assessor13	13	3503	0	0
assessor580	580	3504	1	0
assessor146	146	3504	0	0
assessor223	223	3504	0	0
assessor33	33	3504	0	0
assessor435	435	3504	0	0
assessor226	226	3505	0	0
assessor599	599	3505	0	0
assessor497	497	3505	0	0
assessor340	340	3505	0	0
assessor486	486	3505	0	0
assessor416	416	3506	0	0
assessor227	227	3506	0	0
assessor444	444	3506	0	0
assessor153	153	3506	0	0
assessor142	142	3506	1	0
assessor520	520	3507	0	0
assessor131	131	3507	1	0
assessor166	166	3507	0	0
assessor472	472	3507	0	0
assessor536	536	3507	0	0
assessor439	439	3508	1	1
assessor462	462	3508	1	1
assessor334	334	3508	1	1
assessor153	153	3508	1	1
assessor215	215	3508	1	1
assessor288	288	3509	0	0
assessor567	567	3509	0	0
assessor246	246	3509	0	0
assessor2	2	3509	0	0
assessor458	458	3509	0	0
assessor50	50	3510	0	0
assessor584	584	3510	1	0
assessor224	224	3510	0	0
assessor518	518	3510	0	0
assessor236	236	3510	0	0
assessor441	441	3511	0	0
assessor464	464	3511	0	0
assessor382	382	3511	0	0
assessor75	75	3511	0	0
assessor538	538	3511	0	0
assessor259	259	3512	0	0
assessor367	367	3512	0	0
assessor286	286	3512	0	0
assessor240	240	3512	0	0
assessor307	307	3512	0	0
assessor30	30	3513	0	0
assessor80	80	3513	0	0
assessor409	409	3513	0	0
assessor560	560	3513	0	0
assessor511	511	3513	0	0
assessor199	199	3514	0	0
assessor9	9	3514	1	0
assessor327	327	3514	1	0
assessor4	4	3514	1	0
assessor338	338	3514	0	0
assessor404	404	3515	0	0
assessor439	439	3515	1	0
assessor379	379	3515	0	0
assessor24	24	3515	0	0
assessor519	519	3515	0	0
assessor327	327	3516	0	0
assessor596	596	3516	0	0
assessor53	53	3516	1	0
assessor267	267	3516	0	0
assessor57	57	3516	0	0
assessor342	342	3517	0	0
assessor568	568	3517	0	0
assessor315	315	3517	0	0
assessor583	583	3517	0	0
assessor299	299	3517	1	0
assessor560	560	3518	0	0
assessor427	427	3518	0	0
assessor27	27	3518	0	0
assessor203	203	3518	0	0
assessor277	277	3518	0	0
assessor330	330	3519	0	0
assessor15	15	3519	1	0
assessor8	8	3519	0	0
assessor48	48	3519	1	0
assessor435	435	3519	0	0
assessor381	381	3520	1	0
assessor270	270	3520	0	0
assessor536	536	3520	1	0
assessor543	543	3520	1	0
assessor294	294	3520	0	0
assessor455	455	3521	1	1
assessor378	378	3521	1	1
assessor67	67	3521	0	1
assessor577	577	3521	1	1
assessor101	101	3521	1	1
assessor280	280	3522	0	0
assessor224	224	3522	0	0
assessor497	497	3522	1	0
assessor4	4	3522	1	0
assessor56	56	3522	0	0
assessor113	113	3523	0	0
assessor301	301	3523	0	0
assessor50	50	3523	0	0
assessor57	57	3523	0	0
assessor17	17	3523	1	0
assessor344	344	3524	0	0
assessor8	8	3524	0	0
assessor376	376	3524	0	0
assessor510	510	3524	0	0
assessor385	385	3524	0	0
assessor459	459	3525	1	1
assessor581	581	3525	1	1
assessor599	599	3525	1	1
assessor157	157	3525	0	1
assessor556	556	3525	1	1
assessor369	369	3526	1	0
assessor561	561	3526	0	0
assessor559	559	3526	0	0
assessor191	191	3526	0	0
assessor370	370	3526	0	0
assessor156	156	3527	1	1
assessor125	125	3527	1	1
assessor251	251	3527	1	1
assessor319	319	3527	1	1
assessor490	490	3527	1	1
assessor506	506	3528	0	0
assessor157	157	3528	0	0
assessor193	193	3528	0	0
assessor545	545	3528	0	0
assessor131	131	3528	0	0
assessor466	466	3529	1	0
assessor416	416	3529	0	0
assessor490	490	3529	0	0
assessor123	123	3529	0	0
assessor228	228	3529	0	0
assessor217	217	3530	0	0
assessor533	533	3530	0	0
assessor69	69	3530	0	0
assessor251	251	3530	0	0
assessor420	420	3530	0	0
assessor466	466	3531	0	0
assessor414	414	3531	0	0
assessor17	17	3531	0	0
assessor277	277	3531	1	0
assessor454	454	3531	0	0
assessor203	203	3532	0	0
assessor572	572	3532	0	0
assessor112	112	3532	0	0
assessor165	165	3532	0	0
assessor364	364	3532	0	0
assessor236	236	3533	0	0
assessor447	447	3533	0	0
assessor360	360	3533	0	0
assessor593	593	3533	0	0
assessor190	190	3533	0	0
assessor373	373	3534	0	0
assessor238	238	3534	1	0
assessor230	230	3534	0	0
assessor98	98	3534	0	0
assessor308	308	3534	0	0
assessor65	65	3535	0	0
assessor148	148	3535	0	0
assessor242	242	3535	1	0
assessor577	577	3535	0	0
assessor23	23	3535	1	0
assessor552	552	3536	0	0
assessor258	258	3536	1	0
assessor369	369	3536	0	0
assessor362	362	3536	0	0
assessor453	453	3536	0	0
assessor53	53	3537	0	0
assessor317	317	3537	0	0
assessor213	213	3537	0	0
assessor390	390	3537	1	0
assessor375	375	3537	0	0
assessor582	582	3538	0	0
assessor584	584	3538	0	0
assessor389	389	3538	0	0
assessor511	511	3538	0	0
assessor347	347	3538	0	0
assessor6	6	3539	0	0
assessor38	38	3539	0	0
assessor476	476	3539	0	0
assessor135	135	3539	0	0
assessor327	327	3539	1	0
assessor0	0	3540	1	0
assessor36	36	3540	0	0
assessor189	189	3540	0	0
assessor243	243	3540	0	0
assessor580	580	3540	0	0
assessor360	360	3541	0	0
assessor264	264	3541	1	0
assessor54	54	3541	0	0
assessor370	370	3541	1	0
assessor588	588	3541	0	0
assessor525	525	3542	0	0
assessor143	143	3542	1	0
assessor453	453	3542	0	0
assessor21	21	3542	0	0
assessor327	327	3542	0	0
assessor134	134	3543	0	0
assessor129	129	3543	0	0
assessor72	72	3543	1	0
assessor438	438	3543	1	0
assessor419	419	3543	0	0
assessor226	226	3544	0	0
assessor5	5	3544	0	0
assessor480	480	3544	1	0
assessor28	28	3544	0	0
assessor358	358	3544	0	0
assessor67	67	3545	0	0
assessor210	210	3545	0	0
assessor427	427	3545	1	0
assessor39	39	3545	0	0
assessor426	426	3545	0	0
assessor476	476	3546	0	0
assessor310	310	3546	0	0
assessor248	248	3546	0	0
assessor487	487	3546	0	0
assessor380	380	3546	0	0
assessor244	244	3547	1	1
assessor14	14	3547	1	1
assessor2	2	3547	0	1
assessor351	351	3547	1	1
assessor512	512	3547	0	1
assessor222	222	3548	1	1
assessor498	498	3548	1	1
assessor124	124	3548	1	1
assessor555	555	3548	0	1
assessor596	596	3548	1	1
assessor180	180	3549	0	0
assessor43	43	3549	0	0
assessor578	578	3549	0	0
assessor474	474	3549	1	0
assessor110	110	3549	0	0
assessor398	398	3550	0	0
assessor597	597	3550	0	0
assessor356	356	3550	0	0
assessor320	320	3550	0	0
assessor364	364	3550	0	0
assessor347	347	3551	0	0
assessor176	176	3551	0	0
assessor86	86	3551	0	0
assessor302	302	3551	0	0
assessor154	154	3551	0	0
assessor240	240	3552	0	0
assessor121	121	3552	1	0
assessor62	62	3552	0	0
assessor530	530	3552	0	0
assessor446	446	3552	0	0
assessor334	334	3553	1	0
assessor513	513	3553	0	0
assessor509	509	3553	0	0
assessor256	256	3553	0	0
assessor117	117	3553	0	0
assessor578	578	3554	0	0
assessor504	504	3554	0	0
assessor201	201	3554	0	0
assessor51	51	3554	1	0
assessor228	228	3554	0	0
assessor286	286	3555	0	0
assessor531	531	3555	0	0
assessor53	53	3555	0	0
assessor152	152	3555	0	0
assessor149	149	3555	0	0
assessor454	454	3556	0	0
assessor345	345	3556	0	0
assessor208	208	3556	1	0
assessor591	591	3556	0	0
assessor324	324	3556	0	0
assessor255	255	3557	0	0
assessor211	211	3557	0	0
assessor110	110	3557	0	0
assessor338	338	3557	0	0
assessor147	147	3557	0	0
assessor84	84	3558	1	0
assessor449	449	3558	0	0
assessor474	474	3558	0	0
assessor466	466	3558	0	0
assessor374	374	3558	0	0
assessor206	206	3559	0	0
assessor298	298	3559	0	0
assessor599	599	3559	0	0
assessor100	100	3559	0	0
assessor536	536	3559	0	0
assessor183	183	3560	0	0
assessor129	129	3560	0	0
assessor228	228	3560	1	0
assessor20	20	3560	1	0
assessor177	177	3560	0	0
assessor174	174	3561	0	0
assessor103	103	3561	0	0
assessor589	589	3561	0	0
assessor346	346	3561	1	0
assessor445	445	3561	0	0
assessor17	17	3562	0	0
assessor431	431	3562	0	0
assessor222	222	3562	0	0
assessor262	262	3562	0	0
assessor324	324	3562	0	0
assessor201	201	3563	1	0
assessor358	358	3563	1	0
assessor187	187	3563	0	0
assessor419	419	3563	0	0
assessor110	110	3563	0	0
assessor11	11	3564	0	0
assessor595	595	3564	0	0
assessor555	555	3564	0	0
assessor548	548	3564	0	0
assessor156	156	3564	0	0
assessor413	413	3565	0	0
assessor150	150	3565	0	0
assessor129	129	3565	0	0
assessor485	485	3565	1	0
assessor377	377	3565	1	0
assessor188	188	3566	0	0
assessor27	27	3566	0	0
assessor352	352	3566	0	0
assessor584	584	3566	0	0
assessor504	504	3566	0	0
assessor413	413	3567	0	0
assessor463	463	3567	1	0
assessor526	526	3567	0	0
assessor175	175	3567	1	0
assessor442	442	3567	0	0
assessor375	375	3568	1	0
assessor46	46	3568	0	0
assessor24	24	3568	0	0
assessor149	149	3568	0	0
assessor471	471	3568	0	0
assessor292	292	3569	0	0
assessor347	347	3569	0	0
assessor149	149	3569	0	0
assessor273	273	3569	1	0
assessor515	515	3569	0	0
assessor585	585	3570	0	0
assessor547	547	3570	0	0
assessor0	0	3570	0	0
assessor273	273	3570	0	0
assessor18	18	3570	0	0
assessor436	436	3571	0	1
assessor422	422	3571	1	1
assessor250	250	3571	1	1
assessor520	520	3571	1	1
assessor403	403	3571	1	1
assessor396	396	3572	0	0
assessor400	400	3572	0	0
assessor75	75	3572	0	0
assessor217	217	3572	0	0
assessor54	54	3572	0	0
assessor456	456	3573	0	0
assessor113	113	3573	0	0
assessor229	229	3573	0	0
assessor21	21	3573	0	0
assessor518	518	3573	0	0
assessor288	288	3574	1	0
assessor441	441	3574	0	0
assessor332	332	3574	0	0
assessor65	65	3574	0	0
assessor265	265	3574	0	0
assessor95	95	3575	0	0
assessor588	588	3575	0	0
assessor26	26	3575	0	0
assessor335	335	3575	0	0
assessor422	422	3575	0	0
assessor396	396	3576	0	0
assessor407	407	3576	0	0
assessor481	481	3576	0	0
assessor546	546	3576	0	0
assessor294	294	3576	0	0
assessor299	299	3577	1	1
assessor87	87	3577	1	1
assessor5	5	3577	1	1
assessor240	240	3577	1	1
assessor205	205	3577	1	1
assessor309	309	3578	0	0
assessor448	448	3578	0	0
assessor557	557	3578	0	0
assessor79	79	3578	0	0
assessor475	475	3578	0	0
assessor8	8	3579	0	0
assessor445	445	3579	0	0
assessor5	5	3579	0	0
assessor458	458	3579	0	0
assessor355	355	3579	0	0
assessor551	551	3580	0	0
assessor133	133	3580	0	0
assessor222	222	3580	0	0
assessor249	249	3580	0	0
assessor9	9	3580	1	0
assessor359	359	3581	0	0
assessor272	272	3581	0	0
assessor211	211	3581	0	0
assessor579	579	3581	0	0
assessor439	439	3581	0	0
assessor264	264	3582	1	0
assessor500	500	3582	0	0
assessor560	560	3582	0	0
assessor14	14	3582	0	0
assessor187	187	3582	1	0
assessor51	51	3583	0	0
assessor526	526	3583	0	0
assessor391	391	3583	0	0
assessor403	403	3583	0	0
assessor305	305	3583	0	0
assessor224	224	3584	1	0
assessor524	524	3584	0	0
assessor284	284	3584	0	0
assessor62	62	3584	0	0
assessor503	503	3584	0	0
assessor362	362	3585	0	0
assessor0	0	3585	0	0
assessor314	314	3585	0	0
assessor586	586	3585	0	0
assessor23	23	3585	0	0
assessor588	588	3586	0	0
assessor387	387	3586	1	0
assessor332	332	3586	0	0
assessor329	329	3586	0	0
assessor103	103	3586	1	0
assessor25	25	3587	1	1
assessor138	138	3587	1	1
assessor256	256	3587	1	1
assessor565	565	3587	1	1
assessor453	453	3587	1	1
assessor457	457	3588	0	0
assessor477	477	3588	0	0
assessor521	521	3588	0	0
assessor446	446	3588	1	0
assessor455	455	3588	1	0
assessor151	151	3589	0	0
assessor226	226	3589	0	0
assessor575	575	3589	0	0
assessor59	59	3589	0	0
assessor527	527	3589	0	0
assessor344	344	3590	0	0
assessor504	504	3590	0	0
assessor354	354	3590	0	0
assessor571	571	3590	0	0
assessor281	281	3590	0	0
assessor50	50	3591	1	0
assessor29	29	3591	0	0
assessor400	400	3591	1	0
assessor322	322	3591	0	0
assessor443	443	3591	0	0
assessor271	271	3592	0	0
assessor431	431	3592	1	0
assessor370	370	3592	0	0
assessor546	546	3592	0	0
assessor264	264	3592	0	0
assessor202	202	3593	0	0
assessor194	194	3593	0	0
assessor190	190	3593	0	0
assessor379	379	3593	0	0
assessor497	497	3593	0	0
assessor126	126	3594	0	0
assessor242	242	3594	0	0
assessor165	165	3594	0	0
assessor46	46	3594	1	0
assessor215	215	3594	0	0
assessor514	514	3595	0	0
assessor422	422	3595	0	0
assessor147	147	3595	0	0
assessor267	267	3595	0	0
assessor369	369	3595	0	0
assessor294	294	3596	0	0
assessor564	564	3596	0	0
assessor556	556	3596	0	0
assessor98	98	3596	0	0
assessor25	25	3596	0	0
assessor52	52	3597	0	0
assessor212	212	3597	0	0
assessor250	250	3597	0	0
assessor201	201	3597	1	0
assessor132	132	3597	0	0
assessor132	132	3598	1	0
assessor34	34	3598	0	0
assessor586	586	3598	0	0
assessor380	380	3598	0	0
assessor442	442	3598	1	0
assessor176	176	3599	0	0
assessor182	182	3599	1	0
assessor392	392	3599	0	0
assessor119	119	3599	1	0
assessor115	115	3599	0	0
assessor585	585	3600	0	0
assessor228	228	3600	1	0
assessor454	454	3600	0	0
assessor117	117	3600	0	0
assessor34	34	3600	0	0
assessor551	551	3601	0	0
assessor230	230	3601	0	0
assessor193	193	3601	1	0
assessor80	80	3601	0	0
assessor88	88	3601	1	0
assessor91	91	3602	0	0
assessor418	418	3602	0	0
assessor519	519	3602	0	0
assessor45	45	3602	0	0
assessor23	23	3602	0	0
assessor249	249	3603	1	0
assessor338	338	3603	0	0
assessor165	165	3603	0	0
assessor42	42	3603	0	0
assessor125	125	3603	0	0
assessor388	388	3604	1	0
assessor57	57	3604	0	0
assessor202	202	3604	0	0
assessor310	310	3604	0	0
assessor124	124	3604	0	0
assessor426	426	3605	0	0
assessor220	220	3605	0	0
assessor530	530	3605	0	0
assessor391	391	3605	0	0
assessor171	171	3605	0	0
assessor310	310	3606	0	0
assessor34	34	3606	0	0
assessor237	237	3606	0	0
assessor471	471	3606	1	0
assessor302	302	3606	0	0
assessor214	214	3607	0	0
assessor252	252	3607	0	0
assessor123	123	3607	1	0
assessor154	154	3607	1	0
assessor459	459	3607	0	0
assessor177	177	3608	0	0
assessor268	268	3608	0	0
assessor369	369	3608	0	0
assessor456	456	3608	0	0
assessor397	397	3608	0	0
assessor480	480	3609	0	0
assessor414	414	3609	0	0
assessor559	559	3609	1	0
assessor160	160	3609	1	0
assessor401	401	3609	0	0
assessor346	346	3610	1	0
assessor199	199	3610	0	0
assessor26	26	3610	1	0
assessor232	232	3610	0	0
assessor32	32	3610	0	0
assessor508	508	3611	0	0
assessor598	598	3611	0	0
assessor495	495	3611	1	0
assessor96	96	3611	0	0
assessor253	253	3611	0	0
assessor135	135	3612	0	0
assessor179	179	3612	0	0
assessor276	276	3612	1	0
assessor529	529	3612	0	0
assessor271	271	3612	1	0
assessor249	249	3613	0	0
assessor493	493	3613	0	0
assessor122	122	3613	0	0
assessor236	236	3613	0	0
assessor261	261	3613	0	0
assessor394	394	3614	0	1
assessor98	98	3614	1	1
assessor359	359	3614	1	1
assessor50	50	3614	0	1
assessor265	265	3614	1	1
assessor366	366	3615	0	0
assessor61	61	3615	1	0
assessor276	276	3615	0	0
assessor29	29	3615	0	0
assessor407	407	3615	0	0
assessor452	452	3616	1	0
assessor547	547	3616	0	0
assessor189	189	3616	0	0
assessor93	93	3616	0	0
assessor42	42	3616	0	0
assessor294	294	3617	0	0
assessor355	355	3617	0	0
assessor393	393	3617	0	0
assessor266	266	3617	0	0
assessor30	30	3617	1	0
assessor438	438	3618	0	0
assessor489	489	3618	0	0
assessor514	514	3618	0	0
assessor391	391	3618	0	0
assessor428	428	3618	0	0
assessor187	187	3619	0	0
assessor263	263	3619	0	0
assessor417	417	3619	1	0
assessor246	246	3619	0	0
assessor350	350	3619	0	0
assessor487	487	3620	0	0
assessor543	543	3620	0	0
assessor52	52	3620	0	0
assessor165	165	3620	0	0
assessor462	462	3620	0	0
assessor37	37	3621	1	1
assessor109	109	3621	0	1
assessor72	72	3621	1	1
assessor579	579	3621	1	1
assessor336	336	3621	1	1
assessor578	578	3622	1	1
assessor207	207	3622	1	1
assessor241	241	3622	1	1
assessor394	394	3622	0	1
assessor108	108	3622	1	1
assessor463	463	3623	0	0
assessor274	274	3623	1	0
assessor317	317	3623	0	0
assessor470	470	3623	0	0
assessor544	544	3623	0	0
assessor240	240	3624	1	1
assessor66	66	3624	1	1
assessor83	83	3624	1	1
assessor497	497	3624	1	1
assessor400	400	3624	1	1
assessor474	474	3625	0	0
assessor590	590	3625	0	0
assessor267	267	3625	0	0
assessor156	156	3625	0	0
assessor5	5	3625	0	0
assessor283	283	3626	1	0
assessor56	56	3626	0	0
assessor240	240	3626	0	0
assessor499	499	3626	0	0
assessor166	166	3626	0	0
assessor390	390	3627	1	0
assessor134	134	3627	0	0
assessor307	307	3627	0	0
assessor180	180	3627	0	0
assessor288	288	3627	0	0
assessor361	361	3628	1	1
assessor82	82	3628	1	1
assessor20	20	3628	1	1
assessor203	203	3628	1	1
assessor379	379	3628	1	1
assessor115	115	3629	1	1
assessor312	312	3629	1	1
assessor353	353	3629	0	1
assessor501	501	3629	1	1
assessor10	10	3629	0	1
assessor69	69	3630	1	0
assessor327	327	3630	0	0
assessor112	112	3630	0	0
assessor128	128	3630	0	0
assessor341	341	3630	1	0
assessor266	266	3631	1	1
assessor538	538	3631	1	1
assessor165	165	3631	1	1
assessor40	40	3631	0	1
assessor274	274	3631	1	1
assessor453	453	3632	0	0
assessor269	269	3632	0	0
assessor547	547	3632	0	0
assessor495	495	3632	0	0
assessor324	324	3632	0	0
assessor533	533	3633	0	0
assessor90	90	3633	0	0
assessor0	0	3633	0	0
assessor70	70	3633	0	0
assessor323	323	3633	1	0
assessor29	29	3634	0	0
assessor296	296	3634	0	0
assessor496	496	3634	1	0
assessor462	462	3634	0	0
assessor474	474	3634	0	0
assessor150	150	3635	0	0
assessor351	351	3635	0	0
assessor21	21	3635	0	0
assessor413	413	3635	0	0
assessor426	426	3635	1	0
assessor72	72	3636	1	0
assessor301	301	3636	0	0
assessor554	554	3636	0	0
assessor557	557	3636	0	0
assessor514	514	3636	0	0
assessor432	432	3637	0	0
assessor462	462	3637	0	0
assessor184	184	3637	0	0
